Bahan_pangan,Daerah,Year,Month,Day,Weekday,Google_trends
2,21,2024,11,6,2,37.445717
2,22,2024,11,6,2,35.10675
2,24,2024,11,6,2,37.814526
2,23,2024,11,6,2,34.854244
2,25,2024,11,6,2,37.70269
2,26,2024,11,6,2,43.873947
2,27,2024,11,6,2,37.617737
2,28,2024,11,6,2,36.346542
2,29,2024,11,6,2,37.32305
2,30,2024,11,6,2,37.51652
2,31,2024,11,6,2,30.927176
2,32,2024,11,6,2,38.87045
2,33,2024,11,6,2,38.87045
3,0,2024,11,6,2,35.418774
3,1,2024,11,6,2,36.395676
3,2,2024,11,6,2,30.358313
3,3,2024,11,6,2,37.171482
3,4,2024,11,6,2,36.040386
3,5,2024,11,6,2,34.50451
3,6,2024,11,6,2,36.26427
3,7,2024,11,6,2,31.992128
3,8,2024,11,6,2,35.009277
3,9,2024,11,6,2,40.511944
3,10,2024,11,6,2,40.511944
3,11,2024,11,6,2,41.673332
3,12,2024,11,6,2,45.22294
3,13,2024,11,6,2,34.925972
3,14,2024,11,6,2,30.300653
3,15,2024,11,6,2,37.586594
3,16,2024,11,6,2,37.586594
3,17,2024,11,6,2,37.499004
3,18,2024,11,6,2,31.57232
3,20,2024,11,6,2,37.56681
3,19,2024,11,6,2,39.01366
3,21,2024,11,6,2,37.53213
3,22,2024,11,6,2,35.274555
3,24,2024,11,6,2,37.575733
3,23,2024,11,6,2,34.403915
3,25,2024,11,6,2,37.463898
3,26,2024,11,6,2,44.72851
3,27,2024,11,6,2,37.544144
3,28,2024,11,6,2,36.386814
3,29,2024,11,6,2,36.769665
3,30,2024,11,6,2,36.98872
3,31,2024,11,6,2,30.78387
3,32,2024,11,6,2,39.813087
3,33,2024,11,6,2,39.813087
4,0,2024,11,6,2,35.418774
4,1,2024,11,6,2,36.395676
4,2,2024,11,6,2,30.358313
4,3,2024,11,6,2,37.171482
4,4,2024,11,6,2,36.040386
4,5,2024,11,6,2,34.50451
4,6,2024,11,6,2,36.26427
4,7,2024,11,6,2,31.992128
4,8,2024,11,6,2,35.009277
4,9,2024,11,6,2,40.511944
4,10,2024,11,6,2,40.511944
4,11,2024,11,6,2,41.673332
4,12,2024,11,6,2,45.22294
4,13,2024,11,6,2,34.925972
4,14,2024,11,6,2,30.300653
4,15,2024,11,6,2,37.586594
4,16,2024,11,6,2,37.586594
4,17,2024,11,6,2,37.499004
4,18,2024,11,6,2,31.57232
4,20,2024,11,6,2,37.56681
4,19,2024,11,6,2,39.01366
4,21,2024,11,6,2,37.53213
4,22,2024,11,6,2,35.274555
4,24,2024,11,6,2,37.575733
4,23,2024,11,6,2,34.403915
4,25,2024,11,6,2,37.463898
4,26,2024,11,6,2,44.72851
4,27,2024,11,6,2,37.544144
4,28,2024,11,6,2,36.386814
4,29,2024,11,6,2,36.769665
4,30,2024,11,6,2,36.98872
4,31,2024,11,6,2,30.78387
4,32,2024,11,6,2,39.813087
4,33,2024,11,6,2,39.813087
5,0,2024,11,6,2,37.722954
5,1,2024,11,6,2,37.73732
5,2,2024,11,6,2,37.786545
5,3,2024,11,6,2,37.758167
5,4,2024,11,6,2,36.818398
5,5,2024,11,6,2,37.283028
5,6,2024,11,6,2,37.848484
5,7,2024,11,6,2,37.60858
5,8,2024,11,6,2,35.625797
5,9,2024,11,6,2,36.60236
5,10,2024,11,6,2,36.60236
5,11,2024,11,6,2,36.30746
5,12,2024,11,6,2,37.817524
5,13,2024,11,6,2,38.17496
5,14,2024,11,6,2,38.180824
5,15,2024,11,6,2,38.458008
5,16,2024,11,6,2,38.458008
5,17,2024,11,6,2,38.37042
5,18,2024,11,6,2,38.034576
5,20,2024,11,6,2,38.230843
5,19,2024,11,6,2,38.15309
5,21,2024,11,6,2,38.200336
5,22,2024,11,6,2,37.93996
5,24,2024,11,6,2,38.268833
5,23,2024,11,6,2,38.00645
5,25,2024,11,6,2,38.137398
5,26,2024,11,6,2,38.65226
5,27,2024,11,6,2,38.214172
5,28,2024,11,6,2,37.94744
5,29,2024,11,6,2,37.878513
5,30,2024,11,6,2,38.16663
5,31,2024,11,6,2,37.757767
5,32,2024,11,6,2,36.83829
5,33,2024,11,6,2,36.83829
6,0,2024,11,6,2,37.722954
6,1,2024,11,6,2,37.73732
6,2,2024,11,6,2,37.786545
6,3,2024,11,6,2,37.758167
6,4,2024,11,6,2,36.88013
6,5,2024,11,6,2,37.34476
6,6,2024,11,6,2,37.797653
6,7,2024,11,6,2,37.55775
6,8,2024,11,6,2,35.28123
6,9,2024,11,6,2,36.257793
6,10,2024,11,6,2,36.257793
6,11,2024,11,6,2,36.04916
6,12,2024,11,6,2,37.85296
6,13,2024,11,6,2,38.210396
6,14,2024,11,6,2,38.21626
6,15,2024,11,6,2,38.493443
6,16,2024,11,6,2,38.493443
6,17,2024,11,6,2,38.405853
6,18,2024,11,6,2,38.07001
6,20,2024,11,6,2,38.266277
6,19,2024,11,6,2,38.188526
6,21,2024,11,6,2,38.23577
6,22,2024,11,6,2,37.975395
6,24,2024,11,6,2,38.304268
6,23,2024,11,6,2,38.041885
6,25,2024,11,6,2,38.172832
6,26,2024,11,6,2,38.687695
6,27,2024,11,6,2,38.249607
6,28,2024,11,6,2,37.982876
6,29,2024,11,6,2,37.913948
6,30,2024,11,6,2,38.202065
6,31,2024,11,6,2,37.7932
6,32,2024,11,6,2,36.953457
6,33,2024,11,6,2,36.953457
7,0,2024,11,6,2,37.79514
7,1,2024,11,6,2,37.977604
7,2,2024,11,6,2,39.37597
7,3,2024,11,6,2,37.99654
7,4,2024,11,6,2,36.6264
7,5,2024,11,6,2,37.508125
7,6,2024,11,6,2,37.678276
7,7,2024,11,6,2,36.965733
7,8,2024,11,6,2,24.161993
7,9,2024,11,6,2,31.760378
7,10,2024,11,6,2,31.760378
7,11,2024,11,6,2,30.945604
7,12,2024,11,6,2,36.988167
7,13,2024,11,6,2,38.296432
7,14,2024,11,6,2,38.19594
7,15,2024,11,6,2,38.47312
7,16,2024,11,6,2,38.47312
7,17,2024,11,6,2,38.427513
7,18,2024,11,6,2,38.09167
7,20,2024,11,6,2,38.313313
7,19,2024,11,6,2,38.528885
7,21,2024,11,6,2,38.282806
7,22,2024,11,6,2,38.02243
7,24,2024,11,6,2,38.356556
7,23,2024,11,6,2,38.094173
7,25,2024,11,6,2,38.22512
7,26,2024,11,6,2,39.20826
7,27,2024,11,6,2,38.12523
7,28,2024,11,6,2,37.89789
7,29,2024,11,6,2,38.023396
7,30,2024,11,6,2,38.2594
7,31,2024,11,6,2,37.850536
7,32,2024,11,6,2,37.282124
7,33,2024,11,6,2,37.282124
8,0,2024,11,6,2,36.345192
8,1,2024,11,6,2,34.83712
8,2,2024,11,6,2,7.5822105
8,3,2024,11,6,2,36.046253
8,4,2024,11,6,2,17.792192
8,5,2024,11,6,2,5.6037884
8,6,2024,11,6,2,37.215054
8,7,2024,11,6,2,36.122337
8,8,2024,11,6,2,0.5391481
8,9,2024,11,6,2,-1.4343164
8,10,2024,11,6,2,-1.4343164
8,11,2024,11,6,2,-0.16186398
8,12,2024,11,6,2,36.78907
8,13,2024,11,6,2,37.27273
8,14,2024,11,6,2,35.101624
8,15,2024,11,6,2,38.227406
8,16,2024,11,6,2,38.227406
8,17,2024,11,6,2,38.19456
8,18,2024,11,6,2,37.41637
8,20,2024,11,6,2,38.441425
8,19,2024,11,6,2,34.438705
8,21,2024,11,6,2,38.453594
8,22,2024,11,6,2,38.241653
8,24,2024,11,6,2,38.99889
8,23,2024,11,6,2,38.712452
8,25,2024,11,6,2,38.23188
8,26,2024,11,6,2,35.821213
8,27,2024,11,6,2,37.973495
8,28,2024,11,6,2,31.412554
8,29,2024,11,6,2,37.772987
8,30,2024,11,6,2,38.45112
8,31,2024,11,6,2,37.28812
8,32,2024,11,6,2,33.345917
8,33,2024,11,6,2,33.345917
9,0,2024,11,6,2,36.19824
9,1,2024,11,6,2,32.85812
9,2,2024,11,6,2,5.448844
9,3,2024,11,6,2,37.00244
9,4,2024,11,6,2,22.82326
9,5,2024,11,6,2,1.8675303
9,6,2024,11,6,2,37.76993
9,7,2024,11,6,2,36.356976
9,8,2024,11,6,2,1.4345198
9,9,2024,11,6,2,2.1346488
9,10,2024,11,6,2,2.1346488
9,11,2024,11,6,2,2.04466
9,12,2024,11,6,2,34.01621
9,13,2024,11,6,2,36.793674
9,14,2024,11,6,2,34.410976
9,15,2024,11,6,2,37.302944
9,16,2024,11,6,2,37.302944
9,17,2024,11,6,2,37.04797
9,18,2024,11,6,2,34.92665
9,20,2024,11,6,2,37.697716
9,19,2024,11,6,2,27.613438
9,21,2024,11,6,2,37.67956
9,22,2024,11,6,2,37.451412
9,24,2024,11,6,2,37.964886
9,23,2024,11,6,2,38.30943
9,25,2024,11,6,2,37.289036
9,26,2024,11,6,2,28.825304
9,27,2024,11,6,2,37.20156
9,28,2024,11,6,2,30.431465
9,29,2024,11,6,2,36.39991
9,30,2024,11,6,2,37.798153
9,31,2024,11,6,2,34.244213
9,32,2024,11,6,2,29.632046
9,33,2024,11,6,2,29.632046
10,0,2024,11,6,2,35.67965
10,1,2024,11,6,2,33.021046
10,2,2024,11,6,2,6.1871023
10,3,2024,11,6,2,37.625042
10,4,2024,11,6,2,23.28457
10,5,2024,11,6,2,2.3288405
10,6,2024,11,6,2,37.629677
10,7,2024,11,6,2,36.65729
10,8,2024,11,6,2,1.5678215
10,9,2024,11,6,2,2.2641315
10,10,2024,11,6,2,2.2641315
10,11,2024,11,6,2,-0.11486462
10,12,2024,11,6,2,33.845844
10,13,2024,11,6,2,36.69876
10,14,2024,11,6,2,34.278946
10,15,2024,11,6,2,37.170914
10,16,2024,11,6,2,37.170914
10,17,2024,11,6,2,36.91594
10,18,2024,11,6,2,34.916725
10,20,2024,11,6,2,37.590633
10,19,2024,11,6,2,27.61969
10,21,2024,11,6,2,37.57248
10,22,2024,11,6,2,38.09315
10,24,2024,11,6,2,37.869396
10,23,2024,11,6,2,38.951168
10,25,2024,11,6,2,37.201244
10,26,2024,11,6,2,29.831018
10,27,2024,11,6,2,37.17367
10,28,2024,11,6,2,30.5879
10,29,2024,11,6,2,36.38285
10,30,2024,11,6,2,37.471634
10,31,2024,11,6,2,34.386066
10,32,2024,11,6,2,29.7739
10,33,2024,11,6,2,29.7739
11,0,2024,11,6,2,38.14925
11,1,2024,11,6,2,38.417675
11,2,2024,11,6,2,33.46383
11,3,2024,11,6,2,39.2121
11,4,2024,11,6,2,39.32732
11,5,2024,11,6,2,46.14136
11,6,2024,11,6,2,37.719936
11,7,2024,11,6,2,38.459442
11,8,2024,11,6,2,45.742947
11,9,2024,11,6,2,42.4679
11,10,2024,11,6,2,42.4679
11,11,2024,11,6,2,45.592216
11,12,2024,11,6,2,37.939625
11,13,2024,11,6,2,37.824554
11,14,2024,11,6,2,38.287304
11,15,2024,11,6,2,37.908527
11,16,2024,11,6,2,37.908527
11,17,2024,11,6,2,37.988308
11,18,2024,11,6,2,37.73143
11,20,2024,11,6,2,38.094196
11,19,2024,11,6,2,37.762066
11,21,2024,11,6,2,38.076042
11,22,2024,11,6,2,38.245266
11,24,2024,11,6,2,37.826553
11,23,2024,11,6,2,38.03024
11,25,2024,11,6,2,37.668404
11,26,2024,11,6,2,40.566
11,27,2024,11,6,2,38.295643
11,28,2024,11,6,2,38.163567
11,29,2024,11,6,2,37.616127
11,30,2024,11,6,2,38.31439
11,31,2024,11,6,2,38.352943
11,32,2024,11,6,2,42.290565
11,33,2024,11,6,2,42.290565
12,0,2024,11,6,2,38.300972
12,1,2024,11,6,2,38.39765
12,2,2024,11,6,2,37.761265
12,3,2024,11,6,2,39.890713
12,4,2024,11,6,2,40.98711
12,5,2024,11,6,2,24.42476
12,6,2024,11,6,2,38.508156
12,7,2024,11,6,2,38.934185
12,8,2024,11,6,2,40.085117
12,9,2024,11,6,2,37.80772
12,10,2024,11,6,2,37.80772
12,11,2024,11,6,2,41.261917
12,12,2024,11,6,2,39.49207
12,13,2024,11,6,2,37.83501
12,14,2024,11,6,2,38.29776
12,15,2024,11,6,2,37.92309
12,16,2024,11,6,2,37.92309
12,17,2024,11,6,2,37.979774
12,18,2024,11,6,2,37.729626
12,20,2024,11,6,2,38.00861
12,19,2024,11,6,2,37.987476
12,21,2024,11,6,2,37.990456
12,22,2024,11,6,2,38.052425
12,24,2024,11,6,2,37.785248
12,23,2024,11,6,2,37.905186
12,25,2024,11,6,2,37.60045
12,26,2024,11,6,2,38.48723
12,27,2024,11,6,2,37.980907
12,28,2024,11,6,2,38.410767
12,29,2024,11,6,2,37.28331
12,30,2024,11,6,2,37.670048
12,31,2024,11,6,2,38.367558
12,32,2024,11,6,2,38.11965
12,33,2024,11,6,2,38.11965
0,0,2024,11,7,3,38.16587
0,1,2024,11,7,3,39.997738
0,2,2024,11,7,3,29.239388
0,3,2024,11,7,3,38.486958
0,4,2024,11,7,3,39.523647
0,5,2024,11,7,3,41.81723
0,6,2024,11,7,3,37.100662
0,7,2024,11,7,3,37.142555
0,8,2024,11,7,3,40.546417
0,9,2024,11,7,3,40.40716
0,10,2024,11,7,3,40.40716
0,11,2024,11,7,3,41.18953
0,12,2024,11,7,3,38.332153
0,13,2024,11,7,3,38.293507
0,14,2024,11,7,3,39.115242
0,15,2024,11,7,3,38.410503
0,16,2024,11,7,3,38.410503
0,17,2024,11,7,3,38.22433
0,18,2024,11,7,3,38.124603
0,20,2024,11,7,3,38.397736
0,19,2024,11,7,3,38.74254
0,21,2024,11,7,3,38.380833
0,22,2024,11,7,3,38.625904
0,24,2024,11,7,3,38.390217
0,23,2024,11,7,3,38.743916
0,25,2024,11,7,3,38.26922
0,26,2024,11,7,3,40.34187
0,27,2024,11,7,3,38.13651
0,28,2024,11,7,3,38.34793
0,29,2024,11,7,3,38.46734
0,30,2024,11,7,3,38.977318
0,31,2024,11,7,3,38.96883
0,32,2024,11,7,3,36.234165
0,33,2024,11,7,3,36.234165
1,0,2024,11,7,3,39.101376
1,1,2024,11,7,3,40.56397
1,2,2024,11,7,3,43.753098
1,3,2024,11,7,3,39.18015
1,4,2024,11,7,3,42.01495
1,5,2024,11,7,3,38.017056
1,6,2024,11,7,3,38.047916
1,7,2024,11,7,3,38.17063
1,8,2024,11,7,3,57.485542
1,9,2024,11,7,3,50.952988
1,10,2024,11,7,3,50.952988
1,11,2024,11,7,3,54.389267
1,12,2024,11,7,3,38.224323
1,13,2024,11,7,3,38.01172
1,14,2024,11,7,3,39.054153
1,15,2024,11,7,3,38.157196
1,16,2024,11,7,3,38.157196
1,17,2024,11,7,3,37.971024
1,18,2024,11,7,3,37.76685
1,20,2024,11,7,3,38.088196
1,19,2024,11,7,3,38.222095
1,21,2024,11,7,3,38.071903
1,22,2024,11,7,3,38.144897
1,24,2024,11,7,3,38.015915
1,23,2024,11,7,3,38.2277
1,25,2024,11,7,3,37.894917
1,26,2024,11,7,3,40.304356
1,27,2024,11,7,3,38.18576
1,28,2024,11,7,3,37.589275
1,29,2024,11,7,3,38.021736
1,30,2024,11,7,3,38.860752
1,31,2024,11,7,3,38.034504
1,32,2024,11,7,3,36.147987
1,33,2024,11,7,3,36.147987
2,0,2024,11,7,3,37.36663
2,1,2024,11,7,3,38.845573
2,2,2024,11,7,3,30.097614
2,3,2024,11,7,3,41.6583
2,4,2024,11,7,3,36.536175
2,5,2024,11,7,3,32.7776
2,6,2024,11,7,3,35.785343
2,7,2024,11,7,3,33.22503
2,8,2024,11,7,3,34.156
2,9,2024,11,7,3,39.007572
2,10,2024,11,7,3,39.007572
2,11,2024,11,7,3,39.043888
2,12,2024,11,7,3,44.35922
2,13,2024,11,7,3,35.743763
2,14,2024,11,7,3,29.98904
2,15,2024,11,7,3,37.099747
2,16,2024,11,7,3,37.099747
2,17,2024,11,7,3,36.869267
2,18,2024,11,7,3,33.40806
2,20,2024,11,7,3,36.92103
2,19,2024,11,7,3,36.995274
2,21,2024,11,7,3,37.060436
2,22,2024,11,7,3,35.07361
2,24,2024,11,7,3,37.610355
2,23,2024,11,7,3,34.629486
2,25,2024,11,7,3,37.49852
2,26,2024,11,7,3,42.121777
2,27,2024,11,7,3,37.25178
2,28,2024,11,7,3,35.531715
2,29,2024,11,7,3,36.508224
2,30,2024,11,7,3,36.963676
2,31,2024,11,7,3,30.884098
2,32,2024,11,7,3,38.351063
2,33,2024,11,7,3,38.351063
3,0,2024,11,7,3,37.027397
3,1,2024,11,7,3,38.793343
3,2,2024,11,7,3,30.473604
3,3,2024,11,7,3,42.11195
3,4,2024,11,7,3,36.451084
3,5,2024,11,7,3,33.294704
3,6,2024,11,7,3,36.20587
3,7,2024,11,7,3,33.649723
3,8,2024,11,7,3,35.44356
3,9,2024,11,7,3,40.153378
3,10,2024,11,7,3,40.153378
3,11,2024,11,7,3,40.142204
3,12,2024,11,7,3,44.25622
3,13,2024,11,7,3,35.916107
3,14,2024,11,7,3,29.389042
3,15,2024,11,7,3,37.298088
3,16,2024,11,7,3,37.298088
3,17,2024,11,7,3,37.07169
3,18,2024,11,7,3,33.61048
3,20,2024,11,7,3,37.457783
3,19,2024,11,7,3,37.53203
3,21,2024,11,7,3,37.423103
3,22,2024,11,7,3,35.311844
3,24,2024,11,7,3,37.519375
3,23,2024,11,7,3,34.46252
3,25,2024,11,7,3,37.40754
3,26,2024,11,7,3,43.124153
3,27,2024,11,7,3,37.326
3,28,2024,11,7,3,35.9379
3,29,2024,11,7,3,36.32075
3,30,2024,11,7,3,36.531307
3,31,2024,11,7,3,30.83623
3,32,2024,11,7,3,40.264664
3,33,2024,11,7,3,40.264664
4,0,2024,11,7,3,37.027397
4,1,2024,11,7,3,38.793343
4,2,2024,11,7,3,30.473604
4,3,2024,11,7,3,42.11195
4,4,2024,11,7,3,36.451084
4,5,2024,11,7,3,33.294704
4,6,2024,11,7,3,36.20587
4,7,2024,11,7,3,33.649723
4,8,2024,11,7,3,35.44356
4,9,2024,11,7,3,40.153378
4,10,2024,11,7,3,40.153378
4,11,2024,11,7,3,40.142204
4,12,2024,11,7,3,44.25622
4,13,2024,11,7,3,35.916107
4,14,2024,11,7,3,29.389042
4,15,2024,11,7,3,37.298088
4,16,2024,11,7,3,37.298088
4,17,2024,11,7,3,37.07169
4,18,2024,11,7,3,33.61048
4,20,2024,11,7,3,37.457783
4,19,2024,11,7,3,37.53203
4,21,2024,11,7,3,37.423103
4,22,2024,11,7,3,35.311844
4,24,2024,11,7,3,37.519375
4,23,2024,11,7,3,34.46252
4,25,2024,11,7,3,37.40754
4,26,2024,11,7,3,43.124153
4,27,2024,11,7,3,37.326
4,28,2024,11,7,3,35.9379
4,29,2024,11,7,3,36.32075
4,30,2024,11,7,3,36.531307
4,31,2024,11,7,3,30.83623
4,32,2024,11,7,3,40.264664
4,33,2024,11,7,3,40.264664
5,0,2024,11,7,3,38.91518
5,1,2024,11,7,3,39.499046
5,2,2024,11,7,3,38.290543
5,3,2024,11,7,3,38.75832
5,4,2024,11,7,3,37.34544
5,5,2024,11,7,3,36.145596
5,6,2024,11,7,3,37.87511
5,7,2024,11,7,3,37.78682
5,8,2024,11,7,3,35.274956
5,9,2024,11,7,3,35.692116
5,10,2024,11,7,3,35.692116
5,11,2024,11,7,3,35.108532
5,12,2024,11,7,3,37.983856
5,13,2024,11,7,3,37.99571
5,14,2024,11,7,3,37.72324
5,15,2024,11,7,3,38.12404
5,16,2024,11,7,3,38.12404
5,17,2024,11,7,3,38.015133
5,18,2024,11,7,3,37.922153
5,20,2024,11,7,3,37.986584
5,19,2024,11,7,3,37.85597
5,21,2024,11,7,3,37.956078
5,22,2024,11,7,3,37.763443
5,24,2024,11,7,3,38.129177
5,23,2024,11,7,3,37.804527
5,25,2024,11,7,3,38.01228
5,26,2024,11,7,3,37.958065
5,27,2024,11,7,3,37.726078
5,28,2024,11,7,3,37.62223
5,29,2024,11,7,3,37.553303
5,30,2024,11,7,3,37.961353
5,31,2024,11,7,3,37.515858
5,32,2024,11,7,3,36.759117
5,33,2024,11,7,3,36.759117
6,0,2024,11,7,3,38.91518
6,1,2024,11,7,3,39.499046
6,2,2024,11,7,3,38.290543
6,3,2024,11,7,3,38.75832
6,4,2024,11,7,3,37.407173
6,5,2024,11,7,3,36.20733
6,6,2024,11,7,3,37.82428
6,7,2024,11,7,3,37.73599
6,8,2024,11,7,3,35.224125
6,9,2024,11,7,3,35.641285
6,10,2024,11,7,3,35.641285
6,11,2024,11,7,3,35.143967
6,12,2024,11,7,3,38.01929
6,13,2024,11,7,3,38.031143
6,14,2024,11,7,3,37.758675
6,15,2024,11,7,3,38.159473
6,16,2024,11,7,3,38.159473
6,17,2024,11,7,3,38.050568
6,18,2024,11,7,3,37.95759
6,20,2024,11,7,3,38.02202
6,19,2024,11,7,3,37.891403
6,21,2024,11,7,3,37.991512
6,22,2024,11,7,3,37.798878
6,24,2024,11,7,3,38.16461
6,23,2024,11,7,3,37.839962
6,25,2024,11,7,3,38.047714
6,26,2024,11,7,3,37.9935
6,27,2024,11,7,3,37.761513
6,28,2024,11,7,3,37.657665
6,29,2024,11,7,3,37.588737
6,30,2024,11,7,3,37.996788
6,31,2024,11,7,3,37.551292
6,32,2024,11,7,3,36.874283
6,33,2024,11,7,3,36.874283
7,0,2024,11,7,3,38.848534
7,1,2024,11,7,3,39.6005
7,2,2024,11,7,3,39.395634
7,3,2024,11,7,3,38.744865
7,4,2024,11,7,3,36.901623
7,5,2024,11,7,3,36.11887
7,6,2024,11,7,3,37.394524
7,7,2024,11,7,3,37.011726
7,8,2024,11,7,3,24.497778
7,9,2024,11,7,3,30.80365
7,10,2024,11,7,3,30.80365
7,11,2024,11,7,3,30.107933
7,12,2024,11,7,3,36.97542
7,13,2024,11,7,3,38.14911
7,14,2024,11,7,3,37.833187
7,15,2024,11,7,3,38.233986
7,16,2024,11,7,3,38.233986
7,17,2024,11,7,3,38.16706
7,18,2024,11,7,3,38.07408
7,20,2024,11,7,3,38.163887
7,19,2024,11,7,3,38.148647
7,21,2024,11,7,3,38.13338
7,22,2024,11,7,3,37.940746
7,24,2024,11,7,3,38.31115
7,23,2024,11,7,3,38.020996
7,25,2024,11,7,3,38.112167
7,26,2024,11,7,3,38.52623
7,27,2024,11,7,3,37.693897
7,28,2024,11,7,3,37.62944
7,29,2024,11,7,3,37.754948
7,30,2024,11,7,3,38.110886
7,31,2024,11,7,3,37.66539
7,32,2024,11,7,3,37.259712
7,33,2024,11,7,3,37.259712
8,0,2024,11,7,3,38.088776
8,1,2024,11,7,3,36.927414
8,2,2024,11,7,3,8.434474
8,3,2024,11,7,3,37.29765
8,4,2024,11,7,3,15.971877
8,5,2024,11,7,3,2.711577
8,6,2024,11,7,3,36.945045
8,7,2024,11,7,3,36.182076
8,8,2024,11,7,3,0.48370376
8,9,2024,11,7,3,-1.7653563
8,10,2024,11,7,3,-1.7653563
8,11,2024,11,7,3,-0.37384492
8,12,2024,11,7,3,36.86011
8,13,2024,11,7,3,37.32727
8,14,2024,11,7,3,34.830154
8,15,2024,11,7,3,37.836414
8,16,2024,11,7,3,37.836414
8,17,2024,11,7,3,37.782253
8,18,2024,11,7,3,37.4329
8,20,2024,11,7,3,38.046673
8,19,2024,11,7,3,34.200832
8,21,2024,11,7,3,38.05884
8,22,2024,11,7,3,37.914642
8,24,2024,11,7,3,38.680386
8,23,2024,11,7,3,38.393948
8,25,2024,11,7,3,37.84583
8,26,2024,11,7,3,35.43725
8,27,2024,11,7,3,37.575245
8,28,2024,11,7,3,32.28745
8,29,2024,11,7,3,37.470673
8,30,2024,11,7,3,38.33577
8,31,2024,11,7,3,37.13614
8,32,2024,11,7,3,32.23637
8,33,2024,11,7,3,32.23637
9,0,2024,11,7,3,37.23243
9,1,2024,11,7,3,34.718536
9,2,2024,11,7,3,5.1971197
9,3,2024,11,7,3,37.65942
9,4,2024,11,7,3,19.936255
9,5,2024,11,7,3,-0.25273466
9,6,2024,11,7,3,37.679478
9,7,2024,11,7,3,36.411983
9,8,2024,11,7,3,0.93398803
9,9,2024,11,7,3,1.4000998
9,10,2024,11,7,3,1.4000998
9,11,2024,11,7,3,1.4291689
9,12,2024,11,7,3,34.001633
9,13,2024,11,7,3,37.220165
9,14,2024,11,7,3,34.451393
9,15,2024,11,7,3,37.354866
9,16,2024,11,7,3,37.354866
9,17,2024,11,7,3,37.300705
9,18,2024,11,7,3,35.713615
9,20,2024,11,7,3,38.003185
9,19,2024,11,7,3,28.980528
9,21,2024,11,7,3,37.98503
9,22,2024,11,7,3,37.824623
9,24,2024,11,7,3,38.233673
9,23,2024,11,7,3,38.622494
9,25,2024,11,7,3,37.490276
9,26,2024,11,7,3,28.993496
9,27,2024,11,7,3,37.414345
9,28,2024,11,7,3,31.121067
9,29,2024,11,7,3,36.755966
9,30,2024,11,7,3,38.26357
9,31,2024,11,7,3,34.833942
9,32,2024,11,7,3,29.018122
9,33,2024,11,7,3,29.018122
10,0,2024,11,7,3,36.957043
10,1,2024,11,7,3,34.610733
10,2,2024,11,7,3,5.262235
10,3,2024,11,7,3,38.28202
10,4,2024,11,7,3,20.397566
10,5,2024,11,7,3,0.20857637
10,6,2024,11,7,3,37.539223
10,7,2024,11,7,3,36.7123
10,8,2024,11,7,3,1.0489938
10,9,2024,11,7,3,1.4719839
10,10,2024,11,7,3,1.4719839
10,11,2024,11,7,3,1.458111
10,12,2024,11,7,3,33.986748
10,13,2024,11,7,3,37.18972
10,14,2024,11,7,3,34.420948
10,15,2024,11,7,3,37.32442
10,16,2024,11,7,3,37.32442
10,17,2024,11,7,3,37.27026
10,18,2024,11,7,3,35.805275
10,20,2024,11,7,3,37.99769
10,19,2024,11,7,3,29.088364
10,21,2024,11,7,3,37.979534
10,22,2024,11,7,3,38.567947
10,24,2024,11,7,3,38.23977
10,23,2024,11,7,3,39.365818
10,25,2024,11,7,3,37.50407
10,26,2024,11,7,3,30.100794
10,27,2024,11,7,3,37.48804
10,28,2024,11,7,3,31.379091
10,29,2024,11,7,3,36.840492
10,30,2024,11,7,3,37.90944
10,31,2024,11,7,3,34.948185
10,32,2024,11,7,3,29.132364
10,33,2024,11,7,3,29.132364
11,0,2024,11,7,3,38.90457
11,1,2024,11,7,3,39.092133
11,2,2024,11,7,3,30.737764
11,3,2024,11,7,3,37.90873
11,4,2024,11,7,3,37.327766
11,5,2024,11,7,3,41.310093
11,6,2024,11,7,3,36.649506
11,7,2024,11,7,3,37.586147
11,8,2024,11,7,3,45.40058
11,9,2024,11,7,3,42.90423
11,10,2024,11,7,3,42.90423
11,11,2024,11,7,3,48.257183
11,12,2024,11,7,3,37.957428
11,13,2024,11,7,3,37.90184
11,14,2024,11,7,3,38.207348
11,15,2024,11,7,3,37.81097
11,16,2024,11,7,3,37.81097
11,17,2024,11,7,3,37.856663
11,18,2024,11,7,3,38.070946
11,20,2024,11,7,3,38.168762
11,19,2024,11,7,3,37.77963
11,21,2024,11,7,3,38.150608
11,22,2024,11,7,3,38.949024
11,24,2024,11,7,3,37.99014
11,23,2024,11,7,3,38.193825
11,25,2024,11,7,3,37.764442
11,26,2024,11,7,3,40.295444
11,27,2024,11,7,3,38.069683
11,28,2024,11,7,3,38.41442
11,29,2024,11,7,3,37.977535
11,30,2024,11,7,3,38.65596
11,31,2024,11,7,3,38.39529
11,32,2024,11,7,3,41.34221
11,33,2024,11,7,3,41.34221
12,0,2024,11,7,3,38.852043
12,1,2024,11,7,3,39.04475
12,2,2024,11,7,3,35.375103
12,3,2024,11,7,3,38.78406
12,4,2024,11,7,3,38.449455
12,5,2024,11,7,3,20.93399
12,6,2024,11,7,3,37.201332
12,7,2024,11,7,3,37.646362
12,8,2024,11,7,3,39.474087
12,9,2024,11,7,3,37.442245
12,10,2024,11,7,3,37.442245
12,11,2024,11,7,3,43.869305
12,12,2024,11,7,3,38.166046
